INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
8977	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	8.0	28.0	1.0	3.0	94.0	0.0	0.0	17.0	16.66102255087602	13.195286648076292	83.6505204860703
8978	11.0	8.0	0.0	0.0	4.0	0.0	0.0	8.0	10.0	6.0	0.0	0.0	3.0	0.0	0.0	5.0	154.0	156.0	6.0	28.0	88.0	0.0	3.0	130.0	39.48792979205916	35.97740158161281	183.32458366060877
8979	6.0	17.0	0.0	0.0	21.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	12.0	0.0	0.0	1.0	7.0	67.0	0.0	2.0	98.0	0.0	1.0	22.0	29.133570241552384	25.54825611531822	68.92606502904539
8980	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	668.0	0.0	40.0	59.0	4.0	10.0	74.0	-2.1972245773362196	-2.1972245773362196	141.8101283927975
8981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	6.0	135.0	0.0	5.0	15.0	17.0	7.0	24.0	0.0	17.64701808773171	136.11055972162313
8982	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	5.0	72.0	0.0	14.0	85.0	0.0	1.0	50.0	8.958797346140276	15.890269151739728	85.27951427149449
8983	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	23.0	23.0	0.0	4.0	51.0	0.0	0.0	19.0	6.931471805599453	6.931471805599453	76.25368972780166
8984	0.0	6.0	0.0	2.0	0.0	7.0	10.0	3.0	0.0	4.0	0.0	2.0	0.0	5.0	7.0	4.0	2.0	70.0	0.0	12.0	4.0	62.0	100.0	54.0	79.59355795575036	72.44404142534285	185.20801189178994
8985	8.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	39.0	28.0	0.0	5.0	137.0	0.0	26.0	29.0	38.0666248977032	29.634630129852056	122.67242156758705
8986	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	168.0	0.0	5.0	37.0	0.0	50.0	8.0	-2.1972245773362196	-1.3862943611198906	83.08157908059013
8987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	27.0	1.0	5.0	18.0	11.0	10.0	29.0	5.493061443340549	4.106767082220658	140.9186045194149
8988	0.0	31.0	0.0	0.0	12.0	0.0	2.0	12.0	0.0	19.0	0.0	0.0	11.0	0.0	1.0	7.0	11.0	141.0	0.0	4.0	160.0	0.0	8.0	152.0	29.704144655697014	23.76174821583065	103.56324871226516
8989	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	44.0	1.0	0.0	6.0	1.0	25.649493574615366	31.191623125197538	71.38866999945522
8990	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	5.0	0.0	0.0	1.0	2.0	71.0	0.0	4.0	29.0	0.0	0.0	7.0	-5.780743515792329	14.560214508942712	45.930364389699946
8991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	9.0	1246.0	10.0	187.0	576.0	120.0	141.0	627.0	0.0	17.36289044980451	330.55665413966807
8992	0.0	6.0	0.0	0.0	3.0	1.0	6.0	3.0	0.0	2.0	0.0	2.0	2.0	1.0	3.0	2.0	4.0	75.0	0.0	8.0	45.0	35.0	58.0	13.0	43.293168414840316	47.50090841842379	174.18940505583168
8993	0.0	6.0	0.0	0.0	0.0	0.0	3.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	112.0	0.0	10.0	5.0	1.0	55.0	165.0	25.861392464828008	22.95496502962596	119.25375302137343
8994	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	97.0	0.0	69.0	1.0	0.0	3.0	17.0	3.88830647881083	13.75871160892088	100.3591610127935
8995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	22.0	0.0	3.0	43.0	0.0	0.0	8.0	0.0	3.4657359027997265	48.485149122294104
8996	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	90.0	0.0	4.0	29.0	0.0	1.0	2.0	2.3263016196113613	3.0396515074888266	43.43465207415754
8997	0.0	3.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	7.0	183.0	0.0	76.0	3.0	8.0	7.0	72.0	28.19943823328358	21.639556568820566	146.92527409498138
8998	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	3.0	14.0	0.0	2.0	35.0	0.0	2.0	166.0	20.471722811110503	15.890269151739728	73.92665273672101
8999	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	13.0	2.0	43.0	4.0	3.0	2.0	17.0	16.531300331160658	17.158780477203237	132.22627024406617
9000	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	288.0	1.0	141.0	21.0	4.0	7.0	215.0	26.390573296152585	17.917594692280552	164.73181829567807
9001	0.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	53.0	0.0	6.0	4.0	93.0	23.0	0.0	31.230019198573004	39.591362196907	153.16087979515572
9002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	14.0	957.0	4.0	99.0	294.0	74.0	74.0	463.0	0.0	19.756218592907135	288.2973990747335
9003	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	20.0	21.0	1.0	5.0	75.0	0.0	1.0	17.0	6.931471805599453	2.2741856184723486	102.54641097330872
9004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	119.0	0.0	20.0	0.0	0.0	10.0	73.0	0.0	-2.1972245773362196	77.3556419723558
9005	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	18.0	0.0	1.0	6.0	1.0	8.0	0.0	7.0	67.0	0.0	3.0	24.0	23.075602584206298	39.596751611149536	74.38629932914583
9006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	39.0	0.0	49.0	0.0	2.0	7.0	27.0	0.0	9.010913347279288	105.03309849828906
9007	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	8.0	0.0	2.0	36.0	0.0	0.0	74.0	14.451858789480825	9.729550745276565	60.09664747411024
9008	0.0	2.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	12.0	0.0	0.0	5.0	2.0	37.0	0.0	2.0	204.0	1.0	0.0	53.0	20.301823774315103	20.397249772328067	75.11998719362174
9009	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	10.0	0.0	3.0	21.0	31.0	1.0	11.0	41.43134726391533	24.849066497880003	138.8425820175431
9010	0.0	2.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	1.0	7.0	11.0	0.0	2.0	21.0	1.0	1.0	8.0	14.80876233097456	11.808992286956402	74.0464755741745
9011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	7.0	167.0	0.0	4.0	20.0	11.0	82.0	168.0	6.931471805599453	13.862943611198906	161.39951141929131
9012	2.0	2.0	0.0	0.0	8.0	0.0	0.0	7.0	1.0	1.0	0.0	0.0	7.0	0.0	0.0	9.0	9.0	2.0	0.0	6.0	50.0	0.0	11.0	38.0	30.172228904425154	27.455310617848973	103.11373073530723
9013	0.0	13.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	16.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	157.0	0.0	24.0	60.0	1.0	1.0	20.0	15.516300757567844	4.730781020286747	99.42938052570847
9014	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	63.0	0.0	17.0	148.0	0.0	9.0	60.0	10.986122886681098	6.931471805599453	114.83539676739198
9015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	73.0	0.0	1.0	9.0	4.0	12.0	1.0	0.0	0.0	78.07172661585788
9016	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	26.0	0.0	7.0	71.0	0.0	0.0	93.0	3.2958368660043296	2.079441541679836	77.76164768177313
9017	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	56.0	0.0	2.0	1.0	0.0	0.0	2.0	-3.2188758248682006	-2.1972245773362196	41.81614043269219
9018	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	2.0	30.0	0.0	1.0	30.0	2.0	3.0	110.0	9.65194452670022	14.06891790567169	87.60239669685875
9019	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	17.0	3.0	0.0	5.0	12.0	16.094379124341003	13.862943611198906	90.83768218374742
9020	0.0	3.0	0.0	21.0	4.0	3.0	9.0	23.0	0.0	1.0	0.0	10.0	2.0	1.0	3.0	10.0	1.0	77.0	2.0	210.0	20.0	55.0	88.0	266.0	102.82703267759189	67.80108339659404	247.75419569632646
9021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	220.0	0.0	15.0	23.0	0.0	2.0	9.0	0.0	5.545177444479562	71.41325844709436
9022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	18.0	1.0	0.0	1.0	25.0	1.0	1.0	48.0	10.39720770839918	20.79441541679836	91.53356683360286
9023	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	11.0	3.0	0.0	1.0	13.0	26.390573296152585	21.587440567681554	57.45247420163476
9024	0.0	0.0	0.0	0.0	15.0	0.0	0.0	15.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	11.0	1.0	7.0	2.0	11.0	96.0	0.0	11.0	71.0	27.725887222397812	20.767789633096676	124.19291442229972
9025	0.0	2.0	0.0	0.0	3.0	2.0	2.0	8.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	5.0	2.0	21.0	0.0	3.0	2.0	21.0	31.0	31.0	48.678738774987636	31.021724088402138	137.96693064366613
9026	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	1.0	1.0	4.0	3.0	2.0	-3.8918202981106265	-3.2188758248682006	62.98456485888722
9027	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	46.0	2.0	11.0	298.0	0.0	2.0	35.0	15.222612188617115	6.00275855372674	108.95148576267717
9028	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	15.0	0.0	13.0	53.0	0.0	0.0	73.0	6.931471805599453	5.493061443340549	78.40502067485625
9029	0.0	3.0	0.0	0.0	9.0	0.0	3.0	5.0	0.0	3.0	0.0	0.0	6.0	0.0	4.0	2.0	3.0	13.0	0.0	13.0	31.0	0.0	6.0	59.0	31.56207770006963	28.544402590718335	92.23490606378326
9030	0.0	15.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	10.0	15.0	111.0	0.0	6.0	93.0	0.0	1.0	265.0	2.5020121176909393	13.32365472397273	95.31341823121872
9031	2.0	3.0	0.0	0.0	9.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	23.0	52.0	0.0	21.0	121.0	0.0	2.0	45.0	25.219521072752094	24.901182499019015	108.89981410275124
9032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	23.0	0.0	5.0	6.0	11.0	4.0	8.0	0.0	6.931471805599453	117.52877427419646
9033	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	38.0	0.0	3.0	69.0	0.0	3.0	22.0	8.29404964010203	6.956962023036784	75.23630591231162
9034	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	28.0	0.0	8.0	20.0	0.0	1.0	4.0	-3.8918202981106265	-2.772588722239781	52.37039947537577
9035	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	94.0	0.0	1.0	169.0	0.0	2.0	9.0	7.830593280632182	5.739921521272073	71.65125213391639
9036	0.0	0.0	0.0	0.0	6.0	0.0	3.0	26.0	0.0	0.0	0.0	0.0	16.0	0.0	1.0	17.0	25.0	2.0	1.0	8.0	118.0	41.0	39.0	216.0	40.071678686497116	35.54939731536136	232.12195723030612
9037	0.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	13.0	0.0	94.0	57.0	0.0	2.0	51.0	31.701796518638762	21.587440567681554	102.29133367577634
9038	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	14.0	5.0	0.0	3.0	26.0	0.0	1.0	25.0	14.451858789480825	17.328679513998633	77.0610655094934
9039	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	31.0	0.0	1.0	30.0	0.0	0.0	17.0	-3.58351893845611	-3.58351893845611	51.080896302459685
9040	0.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	21.0	33.0	0.0	4.0	90.0	1.0	5.0	38.0	4.828313737302301	3.2958368660043296	112.60472667540378
9041	2.0	6.0	0.0	0.0	13.0	0.0	0.0	17.0	1.0	3.0	0.0	0.0	7.0	0.0	0.0	12.0	6.0	44.0	1.0	4.0	66.0	0.0	2.0	117.0	34.741448026127586	27.380837579066537	101.13184425531638
9042	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	14.0	38.0	0.0	13.0	10.0	5.0	39.0	26.0	27.0805020110221	21.972245773362197	147.33659663462936
9043	0.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	2.0	16.0	95.0	0.0	11.0	9.0	1.0	24.0	37.0	1.8015730906763796	15.464184756428828	119.80506167898956
9044	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	13.0	1.0	7.0	10.0	0.0	1.0	33.0	-2.772588722239781	0.6931471805599454	83.26067467543751
9045	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	32.0	0.0	35.0	106.0	0.0	0.0	10.0	7.767247061812897	6.186208623900493	89.04486129580953
9046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	56.0	0.0	2.0	122.0	0.0	7.0	19.0	5.493061443340549	3.4657359027997265	73.7201417991235
9047	3.0	0.0	0.0	0.0	12.0	10.0	3.0	7.0	2.0	0.0	0.0	0.0	4.0	9.0	2.0	4.0	37.0	46.0	2.0	7.0	207.0	209.0	114.0	163.0	98.90574717407209	84.11832675758413	283.51378346295434
9048	3.0	0.0	0.0	8.0	3.0	0.0	0.0	2.0	1.0	1.0	0.0	5.0	2.0	0.0	0.0	5.0	6.0	9.0	0.0	33.0	20.0	1.0	6.0	56.0	48.259722633501106	37.91463092624093	118.87745018026857
9049	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	8.0	0.0	1.0	27.0	0.0	0.0	5.0	9.729550745276565	16.83608787151538	46.07443724022386
9050	0.0	3.0	0.0	0.0	11.0	0.0	0.0	20.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	6.0	31.0	0.0	4.0	98.0	1.0	1.0	81.0	24.874556715317333	21.91013317336941	94.42561971308726
9051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	9.0	1.0	10.0	52.0	0.0	0.0	42.0	8.047189562170502	5.493061443340549	82.29139400782213
9052	0.0	2.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	17.0	1.0	22.0	0.0	6.0	14.0	15.0	12.0	84.0	13.025387611280895	16.531300331160658	136.9743601716679
9053	0.0	2.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	2.0	5.0	8.0	0.0	79.0	58.0	0.0	1.0	68.0	29.991533671345785	23.462772136760115	105.83310343246129
9054	0.0	0.0	0.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	7.0	55.0	0.0	2.0	39.0	0.0	2.0	163.0	19.756218592907135	15.890269151739728	78.65968721838094
9055	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	5.0	0.0	0.0	3.0	30.0	0.0	0.0	30.0	14.451858789480823	11.512925464970229	66.12041034833092
9056	10.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	24.0	0.0	2.0	1.0	0.0	7.0	3.0	19.373782541995617	15.567281192442504	81.89119953055483
9057	9.0	6.0	0.0	0.0	21.0	0.0	0.0	4.0	5.0	6.0	0.0	2.0	10.0	0.0	0.0	2.0	14.0	11.0	0.0	4.0	59.0	0.0	11.0	11.0	42.636432460791916	42.49443508818342	95.95039039371761
9058	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	19.0	0.0	5.0	1.0	2.0	0.0	14.0	4.828313737302301	9.651944526700222	61.890485713526644
9059	0.0	17.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	108.0	0.0	2.0	16.0	57.0	33.0	1.0	8.082200095406577	17.49151029696965	159.68664793037732
9060	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	26.0	0.0	2.0	1.0	0.0	7.0	1.0	13.862943611198906	13.321790402101222	65.4423814788223
9061	0.0	3.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	5.0	0.0	0.0	0.0	1.0	14.0	0.0	10.0	28.0	0.0	0.0	3.0	20.0491522350994	13.117680429499947	49.262275086910556
9062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	12.0	60.0	0.0	0.0	8.0	0.0	0.0	60.22963728965185
9063	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	8.0	3.0	0.0	3.0	33.0	0.0	0.0	20.0	18.44439727056968	13.54025100551105	65.91701547401925
9064	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	102.0	0.0	11.0	4.0	4.0	3.0	4.0	-4.394449154672439	-3.8918202981106265	95.6432841979232
9065	0.0	5.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0	20.0	1.0	2.0	21.0	0.0	10.0	3.0	19.442331991484345	16.583416332299674	82.45433793680654
9066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	55.0	0.0	6.0	27.0	0.0	12.0	33.0	11.51292546497023	8.047189562170502	97.00021043227039
9067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1529.0	0.0	59.0	500.0	211.0	272.0	302.0	0.0	7.767247061812897	260.1416604583901
9068	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	152.0	0.0	11.0	28.0	1.0	2.0	8.0	-3.8918202981106265	-1.3300546427970148	81.32280280078751
9069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	16.0	234.0	0.0	45.0	3.0	10.0	33.0	86.0	0.0	13.065564428360934	168.1818994781662
9070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	1.0	22.0	0.0	10.0	41.0	0.0	2.0	165.0	13.54025100551105	17.917594692280552	79.87384602160552
9071	0.0	9.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	21.0	0.0	6.0	28.0	0.0	3.0	4.0	5.124380559288474	4.564348191467835	69.94122359941883
9072	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	27.0	0.0	2.0	70.0	0.0	2.0	49.0	-2.772588722239781	-1.3862943611198906	70.044294776558
9073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0	11.0	0.0	34.0	16.0	0.0	7.0	16.0	5.493061443340549	3.4657359027997265	111.4907544761581
9074	0.0	2.0	0.0	0.0	13.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	11.0	0.0	0.0	4.0	8.0	6.0	1.0	3.0	139.0	3.0	7.0	40.0	19.045251632910574	26.016900255590066	141.06842368621335
9075	0.0	2.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	4.0	0.0	2.0	13.0	0.0	2.0	79.0	0.0	23.0	14.0	28.144903363884332	27.132618012161114	83.9250535964916
9076	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	52.0	0.0	5.0	4.0	4.0	9.0	4.0	-2.772588722239781	12.254634212144605	81.28599916813977
9077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	93.0	0.0	12.0	22.0	0.0	5.0	66.0	0.0	19.45910149055313	85.04437649015539
9078	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	39.0	2.0	0.0	10.0	10.39720770839918	6.931471805599453	80.13200663032154
9079	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	8.0	1.0	3.0	2.0	1.0	0.0	10.0	2.079441541679836	2.079441541679836	72.00559900025532
9080	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	0.0	2.0	11.0	0.0	4.0	14.0	10.986122886681098	10.986122886681098	79.43041512518865
9081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	63.0	1.0	12.0	12.0	1.0	25.0	45.0	0.0	6.931471805599453	138.7217632576769
9082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	36.0	0.0	3.0	14.0	5.0	10.0	19.0	5.493061443340549	3.4657359027997265	111.06854139607728
9083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	8.0	67.0	0.0	0.0	61.0	0.0	0.0	66.745107731957
9084	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	3.0	6.0	5.0	0.0	2.0	54.0	0.0	6.0	27.0	10.39720770839918	16.247172693233463	83.01849540636962
9085	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	104.0	0.0	3.0	29.0	0.0	2.0	18.0	-4.394449154672439	-3.8918202981106265	77.22665033724785
