INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
2752	0.0	0.0	0.0	21.0	14.0	6.0	6.0	19.0			169.42138880139169
3001	4.0	0.0	0.0	17.0	21.0	4.0	4.0	27.0			169.31968868897076
1054	0.0	0.0	1.0	21.0	9.0	0.0	15.0	2.0			169.08982774160376
415	0.0	0.0	0.0	32.0	5.0	6.0	6.0	10.0			168.9981928371688
1110	4.0	0.0	0.0	20.0	5.0	2.0	10.0	17.0			168.97731740901466
88	6.0	0.0	0.0	14.0	10.0	6.0	14.0	6.0			168.95923813446308
80	8.0	4.0	0.0	34.0	0.0	2.0	8.0	11.0			168.6633824685209
1071	4.0	19.0	0.0	24.0	5.0	3.0	5.0	20.0			168.66244255686976
830	28.0	0.0	0.0	56.0	28.0	0.0	0.0	28.0			168.42219829559323
2534	15.0	0.0	0.0	22.0	14.0	0.0	12.0	10.0			168.24374310484546
74	2.0	2.0	2.0	31.0	4.0	0.0	0.0	10.0			168.10709285021233
110	2.0	2.0	3.0	37.0	0.0	0.0	0.0	4.0			167.97886900563682
3597	0.0	0.0	0.0	24.0	0.0	13.0	15.0	6.0			167.91040124200745
3403	4.0	4.0	0.0	21.0	0.0	5.0	13.0	11.0			167.6757720305178
1062	0.0	4.0	2.0	13.0	9.0	1.0	1.0	17.0			167.66624734503634
1463	0.0	6.0	0.0	24.0	4.0	4.0	10.0	14.0			167.6623954112142
1256	2.0	3.0	0.0	10.0	11.0	7.0	16.0	13.0			167.548165386034
3128	9.0	11.0	0.0	24.0	0.0	4.0	6.0	19.0			167.22517518238587
722	0.0	0.0	2.0	31.0	2.0	0.0	0.0	21.0			166.99137509364127
1755	2.0	6.0	0.0	12.0	12.0	10.0	6.0	22.0			166.96408929029155
928	2.0	0.0	4.0	8.0	19.0	0.0	0.0	14.0			166.8603557529021
615	1.0	5.0	0.0	13.0	4.0	7.0	10.0	24.0			166.4409614628076
4	4.0	1.0	0.0	30.0	11.0	0.0	8.0	14.0			166.36027359430457
781	0.0	2.0	0.0	27.0	0.0	2.0	20.0	13.0			166.34964550306512
2903	6.0	0.0	2.0	12.0	7.0	0.0	5.0	2.0			166.0574988620405
1376	3.0	0.0	0.0	8.0	13.0	4.0	19.0	19.0			166.045058850272
1322	2.0	0.0	0.0	19.0	1.0	6.0	15.0	7.0			165.69445192593824
403	4.0	0.0	0.0	26.0	0.0	16.0	8.0	3.0			165.5965569240831
1433	1.0	7.0	2.0	8.0	17.0	0.0	2.0	24.0			165.46064325111408
2878	4.0	0.0	0.0	19.0	4.0	8.0	8.0	6.0			165.37740188714938
4417	0.0	0.0	2.0	23.0	18.0	0.0	0.0	14.0			165.19853421227734
2691	3.0	0.0	0.0	27.0	0.0	5.0	6.0	15.0			165.0687187104876
603	4.0	0.0	0.0	20.0	20.0	6.0	2.0	18.0			164.76553830611238
1774	2.0	2.0	6.0	6.0	13.0	0.0	0.0	6.0			164.63160927056532
289	4.0	0.0	0.0	21.0	10.0	1.0	5.0	27.0			164.4426362058926
1152	5.0	5.0	0.0	18.0	0.0	3.0	13.0	16.0			164.35070882129122
1161	3.0	11.0	0.0	20.0	8.0	0.0	11.0	26.0			164.26262404222945
1493	2.0	1.0	0.0	10.0	9.0	7.0	14.0	12.0			164.01803073621693
1321	2.0	0.0	2.0	16.0	6.0	0.0	0.0	29.0			164.00941115336846
2383	3.0	0.0	3.0	3.0	22.0	0.0	4.0	14.0			163.9401470555717
387	2.0	2.0	0.0	8.0	17.0	3.0	20.0	18.0			163.8507046349415
373	4.0	0.0	0.0	27.0	0.0	0.0	16.0	19.0			163.80782521293375
986	12.0	12.0	1.0	14.0	2.0	0.0	6.0	7.0			163.72801813322937
311	3.0	3.0	0.0	10.0	9.0	5.0	17.0	10.0			163.64390287923567
948	0.0	0.0	2.0	24.0	14.0	0.0	0.0	12.0			163.60613174855584
668	0.0	0.0	5.0	7.0	6.0	0.0	0.0	19.0			163.34329079193458
890	0.0	0.0	1.0	25.0	16.0	0.0	1.0	18.0			163.18596489327953
3134	0.0	0.0	0.0	15.0	25.0	5.0	15.0	5.0			163.02922096425976
1219	1.0	9.0	0.0	39.0	0.0	2.0	6.0	14.0			162.94299938918104
288	6.0	0.0	0.0	12.0	8.0	6.0	6.0	18.0			162.93155108654332
3816	0.0	19.0	0.0	6.0	12.0	6.0	31.0	19.0			162.87496328177946
1415	2.0	0.0	5.0	7.0	16.0	0.0	0.0	6.0			162.77464696529287
1211	2.0	7.0	5.0	7.0	9.0	2.0	0.0	2.0			162.63464999279108
491	36.0	0.0	0.0	36.0	36.0	0.0	0.0	36.0			162.49130606899013
1304	10.0	0.0	0.0	25.0	0.0	5.0	5.0	10.0			162.21482927321398
444	9.0	0.0	0.0	14.0	8.0	3.0	12.0	6.0			161.99658884288166
4287	0.0	0.0	4.0	7.0	16.0	0.0	0.0	22.0			161.88456391893249
1213	5.0	7.0	0.0	22.0	5.0	2.0	4.0	20.0			161.87786604093614
77	8.0	0.0	0.0	18.0	20.0	0.0	8.0	17.0			161.68179579346415
2549	0.0	18.0	3.0	15.0	0.0	0.0	3.0	4.0			161.6552870419295
273	0.0	0.0	2.0	22.0	12.0	0.0	0.0	13.0			161.5471670284134
2796	0.0	0.0	4.0	8.0	15.0	0.0	0.0	16.0			161.50320798253057
976	3.0	0.0	0.0	20.0	0.0	4.0	10.0	13.0			161.49791426115416
54	4.0	2.0	0.0	8.0	5.0	6.0	14.0	18.0			161.46084564046694
1323	3.0	0.0	4.0	5.0	9.0	0.0	5.0	1.0			161.42376434265535
351	4.0	0.0	0.0	13.0	0.0	4.0	28.0	7.0			161.42185479348842
1930	2.0	0.0	2.0	2.0	8.0	2.0	6.0	27.0			161.38580331771163
1348	2.0	2.0	3.0	12.0	13.0	0.0	0.0	9.0			161.28970740269136
58	2.0	2.0	0.0	26.0	2.0	2.0	6.0	15.0			161.28270688169792
1991	0.0	0.0	3.0	3.0	16.0	0.0	6.0	15.0			161.1897396513015
2012	2.0	2.0	0.0	14.0	0.0	6.0	12.0	19.0			161.0849810589119
1510	2.0	9.0	4.0	7.0	24.0	0.0	0.0	9.0			160.97684653698195
728	5.0	0.0	0.0	25.0	11.0	0.0	6.0	17.0			160.92811386040867
1496	1.0	3.0	0.0	18.0	3.0	5.0	10.0	9.0			160.92005690175677
534	0.0	0.0	1.0	10.0	6.0	2.0	5.0	12.0			160.91482828735096
760	0.0	0.0	3.0	27.0	0.0	0.0	0.0	8.0			160.7291329725379
204	2.0	7.0	2.0	24.0	0.0	0.0	2.0	3.0			160.2515765529905
258	5.0	0.0	0.0	16.0	3.0	3.0	6.0	20.0			160.21742297740798
3650	8.0	0.0	0.0	18.0	8.0	0.0	9.0	19.0			160.0793193829738
5953	0.0	8.0	4.0	4.0	18.0	0.0	14.0	0.0			159.95641222058188
844	6.0	8.0	0.0	8.0	23.0	2.0	14.0	15.0			159.88319745603383
2548	7.0	0.0	0.0	16.0	0.0	7.0	7.0	13.0			159.60415314795307
3997	0.0	0.0	3.0	10.0	16.0	0.0	0.0	19.0			159.5225457205759
983	2.0	2.0	3.0	27.0	19.0	0.0	0.0	0.0			159.22861001028622
451	2.0	0.0	0.0	17.0	11.0	2.0	4.0	28.0			158.97753851274203
1296	9.0	6.0	3.0	6.0	28.0	0.0	0.0	13.0			158.83950608223364
66	4.0	0.0	0.0	16.0	0.0	2.0	12.0	20.0			158.7831107894143
2751	0.0	5.0	3.0	27.0	5.0	0.0	0.0	2.0			158.70180743199708
571	0.0	0.0	3.0	17.0	0.0	0.0	0.0	21.0			158.6214929257829
3479	8.0	8.0	0.0	7.0	8.0	4.0	12.0	19.0			158.48422653716207
546	5.0	0.0	0.0	10.0	5.0	4.0	6.0	33.0			158.41161311857212
2879	8.0	2.0	0.0	14.0	10.0	2.0	14.0	4.0			158.37810930578345
1529	4.0	0.0	0.0	8.0	22.0	2.0	20.0	9.0			158.33508545769467
705	0.0	0.0	0.0	41.0	0.0	0.0	12.0	13.0			158.30655411515983
401	0.0	1.0	0.0	25.0	0.0	3.0	9.0	16.0			158.1862668972088
2538	0.0	0.0	0.0	21.0	4.0	0.0	22.0	12.0			158.005157709681
1565	1.0	2.0	0.0	9.0	5.0	4.0	13.0	24.0			157.85815789104305
78	4.0	0.0	0.0	21.0	0.0	6.0	4.0	17.0			157.8276386521547
880	0.0	0.0	0.0	16.0	31.0	3.0	5.0	17.0			157.80206634398542
1114	0.0	0.0	2.0	12.0	2.0	0.0	2.0	15.0			157.7663584790228
2745	0.0	0.0	0.0	30.0	0.0	2.0	8.0	15.0			157.52005888125083
5452	0.0	7.0	0.0	38.0	2.0	2.0	2.0	26.0			157.50577847332772
987	5.0	0.0	2.0	16.0	12.0	0.0	0.0	7.0			157.3527846983761
1279	2.0	0.0	0.0	19.0	0.0	2.0	7.0	31.0			157.22147332206623
522	6.0	0.0	3.0	24.0	9.0	0.0	0.0	0.0			157.16614627674744
3121	0.0	11.0	0.0	27.0	4.0	2.0	4.0	20.0			156.92521826697742
2489	6.0	1.0	0.0	7.0	13.0	8.0	8.0	14.0			156.92199237977636
3265	0.0	0.0	3.0	12.0	26.0	0.0	0.0	7.0			156.84910812815403
820	2.0	0.0	0.0	25.0	9.0	2.0	2.0	21.0			156.83413210913372
3904	0.0	4.0	7.0	7.0	2.0	0.0	0.0	4.0			156.75114077687087
694	4.0	0.0	0.0	27.0	5.0	0.0	6.0	14.0			156.58025390954268
157	15.0	0.0	0.0	18.0	14.0	0.0	4.0	22.0			156.51067994167397
1238	4.0	0.0	0.0	10.0	3.0	10.0	6.0	16.0			156.4257815921048
1207	1.0	2.0	0.0	22.0	13.0	0.0	5.0	30.0			156.26464203237705
3031	0.0	0.0	0.0	11.0	5.0	2.0	20.0	16.0			156.06755648393488
486	8.0	0.0	0.0	12.0	12.0	4.0	4.0	15.0			155.89643864377751
5737	0.0	6.0	0.0	19.0	11.0	4.0	6.0	9.0			155.62672237790093
4299	0.0	0.0	8.0	14.0	0.0	0.0	0.0	0.0			155.59023812100403
2954	8.0	0.0	0.0	8.0	12.0	4.0	8.0	15.0			155.52011911417637
2287	2.0	6.0	2.0	11.0	10.0	0.0	0.0	23.0			155.33023390223627
117	6.0	1.0	1.0	20.0	0.0	0.0	3.0	7.0			155.15732974435667
1324	4.0	0.0	0.0	18.0	2.0	2.0	8.0	10.0			155.07466975938016
3355	4.0	4.0	0.0	17.0	4.0	4.0	13.0	2.0			155.0200350269961
1192	12.0	3.0	0.0	10.0	16.0	3.0	6.0	11.0			154.83885767245664
366	4.0	13.0	0.0	19.0	0.0	0.0	17.0	16.0			154.6282062100249
1948	2.0	6.0	3.0	3.0	16.0	0.0	3.0	10.0			154.5416297811966
750	3.0	0.0	0.0	48.0	2.0	0.0	3.0	10.0			154.49340884648774
2844	0.0	2.0	0.0	6.0	15.0	6.0	14.0	22.0			153.94549400395954
1116	1.0	0.0	4.0	12.0	8.0	0.0	0.0	2.0			153.93923211006435
2825	0.0	0.0	2.0	13.0	4.0	0.0	2.0	6.0			153.90640016985114
3270	0.0	0.0	0.0	9.0	10.0	6.0	8.0	23.0			153.75211214291886
3125	0.0	0.0	1.0	3.0	17.0	11.0	10.0	4.0			153.74697975407247
1528	2.0	2.0	2.0	8.0	20.0	0.0	0.0	29.0			153.6027534287091
3250	0.0	0.0	0.0	13.0	4.0	5.0	9.0	14.0			153.5604959007653
669	5.0	6.0	0.0	9.0	14.0	3.0	7.0	16.0			153.45037585346108
186	6.0	9.0	0.0	25.0	25.0	0.0	2.0	18.0			153.3960210076071
644	0.0	10.0	0.0	20.0	7.0	4.0	3.0	19.0			153.35638592816403
604	4.0	0.0	0.0	19.0	10.0	1.0	4.0	14.0			153.0835152681452
345	4.0	0.0	0.0	7.0	8.0	6.0	14.0	8.0			153.07145127129598
106	4.0	1.0	0.0	11.0	0.0	2.0	18.0	15.0			153.048450603446
1198	2.0	10.0	2.0	12.0	21.0	0.0	0.0	10.0			152.99545192137865
2854	0.0	7.0	2.0	4.0	11.0	2.0	6.0	4.0			152.8741268533687
153	0.0	1.0	4.0	6.0	9.0	0.0	0.0	16.0			152.87032912927924
3038	6.0	0.0	0.0	24.0	13.0	2.0	2.0	8.0			152.83428600512283
107	2.0	0.0	0.0	32.0	0.0	4.0	4.0	6.0			152.6007997814082
2167	0.0	9.0	0.0	14.0	7.0	2.0	9.0	17.0			152.52707959650786
1124	2.0	0.0	3.0	4.0	17.0	9.0	0.0	3.0			152.52143702960888
38	6.0	0.0	0.0	15.0	4.0	0.0	10.0	18.0			152.50427724708155
2454	0.0	12.0	4.0	13.0	0.0	0.0	0.0	8.0			152.32619551110767
1229	0.0	0.0	0.0	9.0	15.0	8.0	8.0	12.0			152.0076789440709
2000	2.0	8.0	0.0	4.0	26.0	2.0	15.0	40.0			151.9188679715356
2067	1.0	2.0	0.0	12.0	5.0	4.0	6.0	19.0			151.78862128118902
6121	4.0	0.0	0.0	12.0	7.0	2.0	4.0	29.0			151.70779659692226
2725	6.0	0.0	0.0	14.0	16.0	0.0	6.0	21.0			151.69594926252574
1056	3.0	14.0	2.0	14.0	4.0	0.0	0.0	11.0			151.4734744399296
1644	1.0	3.0	1.0	22.0	16.0	0.0	2.0	2.0			151.21035246041012
3062	5.0	0.0	0.0	11.0	14.0	6.0	2.0	20.0			151.00522479416034
2048	2.0	2.0	2.0	5.0	15.0	0.0	2.0	13.0			150.96424095813944
2447	4.0	0.0	0.0	23.0	0.0	2.0	4.0	16.0			150.95836033462393
330	4.0	0.0	0.0	6.0	13.0	2.0	14.0	18.0			150.94149563150827
742	0.0	7.0	2.0	18.0	3.0	0.0	0.0	13.0			150.87751112763743
2425	0.0	0.0	2.0	23.0	0.0	0.0	2.0	2.0			150.86114452212578
2412	4.0	0.0	0.0	6.0	9.0	18.0	6.0	10.0			150.81986350900138
150	4.0	0.0	0.0	10.0	0.0	10.0	6.0	18.0			150.6065661376076
3948	0.0	6.0	0.0	6.0	6.0	3.0	25.0	18.0			150.55608594484494
1962	0.0	3.0	3.0	3.0	13.0	3.0	0.0	26.0			150.1257323921114
3520	1.0	3.0	2.0	2.0	10.0	1.0	5.0	18.0			150.1172646659034
1047	6.0	0.0	2.0	9.0	18.0	0.0	0.0	10.0			149.93981724066802
580	7.0	0.0	0.0	6.0	10.0	3.0	9.0	20.0			149.8813821821177
1508	1.0	0.0	0.0	11.0	0.0	4.0	8.0	32.0			149.60622554654884
1171	5.0	0.0	0.0	8.0	20.0	2.0	4.0	33.0			149.5033207875171
1856	0.0	19.0	0.0	20.0	0.0	0.0	23.0	12.0			149.43336197292012
2715	5.0	0.0	0.0	10.0	0.0	2.0	14.0	17.0			149.41677264827544
574	0.0	0.0	0.0	39.0	0.0	2.0	4.0	8.0			149.3219236994032
661	4.0	0.0	0.0	23.0	0.0	2.0	2.0	30.0			149.30371458242337
961	1.0	16.0	2.0	22.0	2.0	2.0	0.0	1.0			149.20823898337397
794	0.0	12.0	0.0	16.0	0.0	3.0	9.0	19.0			149.1893763430549
3139	2.0	2.0	0.0	9.0	0.0	7.0	13.0	12.0			149.0874577038343
26	2.0	2.0	0.0	21.0	19.0	0.0	3.0	20.0			148.987423939101
2429	0.0	2.0	1.0	21.0	0.0	0.0	8.0	2.0			148.9464401030801
1020	4.0	1.0	1.0	12.0	0.0	0.0	4.0	11.0			148.88744590549825
5104	0.0	8.0	3.0	3.0	13.0	2.0	2.0	5.0			148.68732202985248
1102	8.0	0.0	0.0	4.0	8.0	11.0	10.0	12.0			148.67518274868564
5088	0.0	11.0	3.0	11.0	4.0	0.0	0.0	9.0			148.6474811816066
3324	0.0	0.0	1.0	10.0	11.0	0.0	3.0	15.0			148.61810493049325
3034	0.0	0.0	0.0	23.0	0.0	2.0	6.0	17.0			148.5298384601711
1393	6.0	10.0	0.0	4.0	8.0	4.0	18.0	14.0			148.2930872656699
2100	4.0	9.0	0.0	6.0	20.0	3.0	10.0	13.0			148.1395014764975
347	4.0	0.0	0.0	7.0	5.0	2.0	10.0	24.0			148.13533567764534
1194	1.0	4.0	0.0	16.0	19.0	0.0	6.0	18.0			147.9077728994692
2526	0.0	0.0	0.0	29.0	0.0	0.0	6.0	28.0			147.89154507724834
3635	4.0	3.0	0.0	11.0	0.0	3.0	10.0	15.0			147.72711573244277
1828	4.0	0.0	1.0	2.0	6.0	4.0	6.0	18.0			147.69535589838273
1705	1.0	2.0	1.0	2.0	12.0	2.0	8.0	24.0			147.61492692461437
1377	2.0	9.0	0.0	15.0	2.0	2.0	6.0	14.0			147.55611807620855
5087	0.0	0.0	2.0	10.0	13.0	0.0	0.0	20.0			147.5323843919942
3171	6.0	0.0	0.0	8.0	0.0	15.0	3.0	30.0			147.52033986272968
1473	2.0	0.0	1.0	15.0	2.0	0.0	3.0	5.0			146.73873827415235
1403	2.0	0.0	2.0	10.0	5.0	0.0	0.0	16.0			146.67586559672665
1499	2.0	0.0	0.0	14.0	10.0	4.0	2.0	17.0			146.66107386821196
230	9.0	0.0	0.0	4.0	13.0	4.0	8.0	25.0			146.57787308849817
87	4.0	0.0	0.0	18.0	11.0	0.0	4.0	16.0			146.55639941734518
766	0.0	0.0	2.0	20.0	7.0	0.0	0.0	4.0			146.54913932255016
3660	0.0	0.0	0.0	16.0	0.0	5.0	5.0	21.0			146.53474486568993
2327	6.0	0.0	0.0	6.0	7.0	0.0	14.0	40.0			146.5309858636348
1881	4.0	0.0	2.0	8.0	18.0	0.0	0.0	11.0			146.4935569360126
12	3.0	0.0	0.0	15.0	6.0	1.0	4.0	18.0			146.49317089064593
833	6.0	0.0	0.0	9.0	16.0	3.0	8.0	5.0			146.19915175393152
1371	8.0	8.0	0.0	4.0	25.0	2.0	8.0	31.0			146.11440396236267
1624	2.0	6.0	0.0	12.0	3.0	2.0	9.0	10.0			146.05211919505393
24	4.0	0.0	0.0	22.0	2.0	0.0	4.0	19.0			146.0264978257912
3588	2.0	0.0	0.0	8.0	8.0	2.0	18.0	6.0			146.02160782815798
2554	11.0	0.0	0.0	33.0	14.0	0.0	0.0	23.0			145.90433567333454
1016	1.0	5.0	0.0	20.0	3.0	0.0	9.0	11.0			145.89811154427542
1150	11.0	0.0	0.0	14.0	10.0	0.0	4.0	18.0			145.70122311866302
1448	2.0	3.0	0.0	13.0	11.0	3.0	2.0	22.0			145.59109803317403
130	4.0	12.0	0.0	24.0	0.0	2.0	2.0	18.0			145.42878219224266
1260	4.0	0.0	2.0	7.0	10.0	0.0	0.0	18.0			145.41158580654704
32	4.0	5.0	0.0	27.0	6.0	0.0	4.0	6.0			144.6825232388918
1478	2.0	3.0	0.0	20.0	0.0	2.0	10.0	4.0			144.65505348942378
9334	0.0	0.0	0.0	7.0	0.0	11.0	11.0	20.0			144.55392916393015
16	6.0	0.0	0.0	21.0	4.0	0.0	2.0	26.0			144.49035463146993
786	4.0	0.0	0.0	15.0	3.0	0.0	6.0	21.0			144.39245619317734
2301	2.0	8.0	2.0	2.0	10.0	0.0	4.0	22.0			144.38884741656256
2948	4.0	5.0	0.0	4.0	13.0	6.0	8.0	20.0			144.34111854892996
358	0.0	11.0	0.0	13.0	0.0	0.0	25.0	18.0			144.2922711023681
2819	0.0	0.0	0.0	15.0	0.0	2.0	9.0	18.0			144.28400712925074
1662	1.0	3.0	0.0	8.0	2.0	2.0	12.0	21.0			144.2601995617331
2669	11.0	0.0	0.0	21.0	3.0	3.0	0.0	28.0			144.167968299561
2788	0.0	0.0	3.0	14.0	3.0	0.0	0.0	3.0			143.94744488914924
283	2.0	0.0	0.0	13.0	8.0	0.0	6.0	24.0			143.83302805491482
5301	0.0	6.0	0.0	12.0	22.0	2.0	4.0	17.0			143.8326141683384
262	4.0	0.0	0.0	8.0	6.0	4.0	8.0	8.0			143.73234829859905
385	4.0	0.0	0.0	7.0	7.0	1.0	9.0	23.0			143.6812223165552
3818	0.0	5.0	0.0	14.0	6.0	0.0	11.0	17.0			143.60812309861348
8421	8.0	0.0	0.0	4.0	19.0	4.0	8.0	16.0			143.58561329025002
409	0.0	0.0	0.0	37.0	0.0	0.0	8.0	6.0			143.35712414375607
1862	2.0	10.0	5.0	5.0	7.0	0.0	0.0	2.0			143.3407575382444
270	2.0	0.0	0.0	18.0	0.0	1.0	6.0	15.0			142.9500471863285
3155	0.0	0.0	0.0	15.0	0.0	4.0	6.0	16.0			142.9298828567274
1989	0.0	0.0	2.0	2.0	25.0	0.0	5.0	16.0			142.90880693251754
319	3.0	0.0	0.0	18.0	6.0	0.0	3.0	23.0			142.84695075031485
2281	4.0	15.0	0.0	20.0	2.0	2.0	7.0	2.0			142.81718084715638
137	2.0	0.0	0.0	8.0	21.0	2.0	4.0	23.0			142.78711802020968
148	6.0	0.0	0.0	10.0	12.0	0.0	5.0	27.0			142.7001164927164
5185	0.0	4.0	0.0	14.0	19.0	2.0	4.0	11.0			142.65667446639782
3305	0.0	0.0	0.0	18.0	0.0	10.0	7.0	3.0			142.64449394354116
3375	8.0	0.0	0.0	12.0	8.0	0.0	9.0	8.0			142.60700187817352
4487	4.0	0.0	0.0	6.0	11.0	2.0	12.0	10.0			142.5587925140812
152	2.0	0.0	0.0	16.0	4.0	2.0	4.0	9.0			142.5241271100495
1503	5.0	0.0	0.0	19.0	5.0	2.0	3.0	5.0			142.50903452689033
3736	2.0	0.0	0.0	6.0	8.0	5.0	17.0	4.0			142.4944882414685
894	3.0	2.0	2.0	24.0	0.0	0.0	0.0	2.0			142.33398186070997
1038	0.0	0.0	1.0	17.0	6.0	0.0	0.0	25.0			142.29569729529334
1968	2.0	4.0	0.0	4.0	16.0	4.0	12.0	15.0			142.189582683136
2506	3.0	4.0	0.0	22.0	3.0	3.0	10.0	0.0			142.08167171260212
281	8.0	0.0	0.0	8.0	12.0	2.0	6.0	9.0			141.94211015984553
1638	1.0	4.0	0.0	4.0	6.0	4.0	10.0	37.0			141.86990427250922
991	0.0	0.0	0.0	27.0	8.0	0.0	2.0	21.0			141.680844504666
734	8.0	0.0	0.0	8.0	14.0	4.0	4.0	8.0			141.66518190981233
1732	0.0	12.0	0.0	13.0	20.0	2.0	2.0	26.0			141.62272130574462
550	2.0	0.0	1.0	21.0	0.0	1.0	4.0	0.0			141.56805049180724
1984	1.0	5.0	0.0	4.0	7.0	8.0	14.0	11.0			141.5409567098268
3223	0.0	0.0	0.0	35.0	40.0	0.0	0.0	27.0			141.47787889667632
3467	2.0	0.0	0.0	18.0	3.0	6.0	10.0	0.0			141.4630383106297
308	2.0	0.0	0.0	7.0	8.0	0.0	15.0	22.0			141.40899586490576
173	4.0	0.0	0.0	10.0	21.0	2.0	2.0	20.0			141.36031524285835
169	11.0	0.0	0.0	8.0	0.0	5.0	3.0	33.0			141.330763037586
3988	0.0	0.0	2.0	6.0	0.0	0.0	2.0	24.0			141.26018785181088
1643	6.0	12.0	0.0	10.0	0.0	2.0	12.0	8.0			141.1095415872022
774	1.0	5.0	0.0	6.0	16.0	7.0	9.0	6.0			141.0718496517258
4494	0.0	7.0	2.0	11.0	3.0	0.0	0.0	15.0			140.72451681942167
2204	6.0	9.0	0.0	6.0	10.0	2.0	6.0	19.0			140.49887869370198
5569	0.0	4.0	0.0	7.0	14.0	6.0	4.0	22.0			140.4819018838631
2469	0.0	0.0	2.0	19.0	2.0	0.0	0.0	4.0			140.4252389532557
3973	2.0	5.0	0.0	16.0	14.0	0.0	2.0	28.0			140.0157886801434
3532	5.0	5.0	0.0	5.0	9.0	0.0	24.0	13.0			139.93942021098746
1387	0.0	4.0	0.0	9.0	7.0	3.0	6.0	17.0			139.91714845924056
922	2.0	0.0	1.0	16.0	3.0	1.0	0.0	8.0			139.88447165170487
9	2.0	0.0	1.0	16.0	3.0	1.0	0.0	8.0			139.88447165170487
139	2.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0			139.816134922653
331	0.0	4.0	0.0	14.0	6.0	0.0	9.0	15.0			139.69546939014032
877	0.0	0.0	0.0	4.0	6.0	8.0	24.0	6.0			139.6799831930674
1628	1.0	4.0	0.0	14.0	2.0	0.0	7.0	23.0			139.63221380237252
1604	1.0	4.0	0.0	4.0	30.0	2.0	10.0	23.0			139.60671001821407
272	2.0	3.0	0.0	21.0	7.0	0.0	2.0	19.0			139.6028375512592
2598	2.0	0.0	0.0	9.0	0.0	7.0	13.0	4.0			139.53234325355993
569	0.0	0.0	0.0	19.0	3.0	0.0	4.0	27.0			139.28839243271278
1498	1.0	4.0	0.0	10.0	3.0	2.0	8.0	11.0			139.13814757296285
5795	0.0	0.0	0.0	23.0	8.0	0.0	2.0	24.0			139.1054112240834
989	5.0	1.0	0.0	15.0	1.0	2.0	5.0	6.0			139.06086772058958
167	2.0	0.0	0.0	16.0	12.0	0.0	4.0	12.0			138.9392040931805
1896	0.0	12.0	0.0	10.0	8.0	2.0	5.0	19.0			138.75334236728222
1626	4.0	0.0	0.0	9.0	8.0	0.0	7.0	21.0			138.69998743248345
2444	0.0	24.0	0.0	54.0	0.0	0.0	12.0	0.0			138.65756999273484
1271	3.0	10.0	0.0	18.0	10.0	2.0	4.0	2.0			138.645737108626
2985	3.0	0.0	0.0	13.0	17.0	0.0	6.0	8.0			138.52066184465363
624	3.0	0.0	0.0	13.0	2.0	2.0	3.0	16.0			138.51363823336308
370	4.0	0.0	0.0	5.0	12.0	2.0	6.0	25.0			138.42166358290518
3983	4.0	4.0	0.0	9.0	3.0	2.0	6.0	12.0			138.36755738974728
1226	5.0	0.0	0.0	10.0	4.0	4.0	6.0	4.0			138.33077921278175
956	6.0	0.0	0.0	11.0	9.0	0.0	6.0	12.0			138.20328826539188
6625	3.0	0.0	0.0	17.0	15.0	6.0	0.0	12.0			138.16230442937098
554	2.0	0.0	0.0	7.0	8.0	2.0	6.0	18.0			138.08438778619276
480	4.0	0.0	0.0	9.0	2.0	2.0	4.0	23.0			138.01310820703426
1183	1.0	5.0	3.0	5.0	25.0	0.0	0.0	5.0			137.9195744606847
476	2.0	0.0	0.0	2.0	13.0	9.0	15.0	14.0			137.84883908267886
497	4.0	4.0	0.0	12.0	0.0	2.0	4.0	20.0			137.74383944913575
325	6.0	0.0	0.0	31.0	8.0	0.0	2.0	3.0			137.7011991431714
2817	4.0	0.0	0.0	3.0	11.0	6.0	10.0	14.0			137.63711443265856
37	2.0	0.0	0.0	12.0	9.0	0.0	4.0	24.0			137.46004778004271
455	0.0	0.0	0.0	17.0	2.0	0.0	4.0	34.0			137.44740469215031
2427	0.0	21.0	0.0	13.0	4.0	2.0	8.0	6.0			137.42721583982947
2171	1.0	4.0	2.0	5.0	9.0	0.0	0.0	28.0			137.3900979450605
3126	0.0	0.0	0.0	18.0	9.0	0.0	6.0	9.0			137.33840310990138
1817	0.0	3.0	0.0	10.0	19.0	0.0	8.0	18.0			137.3288016394369
468	1.0	10.0	0.0	32.0	0.0	0.0	2.0	19.0			137.31493200502328
3991	0.0	3.0	3.0	19.0	3.0	0.0	0.0	0.0			137.27655308924483
1572	0.0	6.0	0.0	15.0	2.0	0.0	8.0	18.0			137.21053795104277
2678	0.0	0.0	1.0	3.0	16.0	0.0	6.0	22.0			137.09290736579737
852	2.0	0.0	0.0	5.0	13.0	3.0	6.0	20.0			136.97915504638107
241	0.0	0.0	0.0	29.0	0.0	0.0	4.0	15.0			136.8973904504632
2329	4.0	4.0	4.0	4.0	4.0	0.0	0.0	4.0			136.80222255689853
3630	0.0	0.0	4.0	4.0	23.0	0.0	0.0	4.0			136.59811258429727
