INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	NOT_TT	NOT_MACAQUE_BUT_OTHERS
4295	0.0	7.0	0.0	0.0	3.0	0.0	4.0	14.0	0.0	3.0	0.0	0.0	3.0	0.0	1.0	13.0	5.0	93.0	6.0	51.0	74.0	4.0	90.0	253.0		
4296	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	55.0	61.0	6.0	52.0	484.0	5.0	28.0	107.0		
4297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	11.0	4.0	2.0	3.0	12.0		
4298	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	40.0	0.0	5.0	97.0	0.0	1.0	10.0	Y	Y
4299	0.0	0.0	8.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	24.0	44.0	32.0	198.0	149.0	5.0	4.0	111.0		
4300	11.0	3.0	0.0	0.0	11.0	0.0	0.0	14.0	5.0	1.0	0.0	0.0	6.0	0.0	0.0	6.0	97.0	23.0	0.0	9.0	155.0	0.0	2.0	137.0	Y	
4301	4.0	12.0	0.0	0.0	2.0	9.0	9.0	1.0	2.0	7.0	0.0	0.0	2.0	6.0	6.0	1.0	21.0	99.0	0.0	28.0	64.0	66.0	78.0	21.0		
4302	3.0	9.0	0.0	0.0	7.0	0.0	6.0	0.0	1.0	3.0	0.0	0.0	4.0	0.0	4.0	0.0	32.0	101.0	2.0	20.0	96.0	103.0	64.0	30.0		
4303	0.0	17.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	17.0	134.0	0.0	23.0	32.0	20.0	57.0	11.0		
4304	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	73.0	0.0	7.0	3.0	0.0	1.0	28.0	Y	Y
4305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	16.0	28.0	0.0	1.0	17.0		
4306	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	14.0	59.0	2.0	34.0	118.0	1.0	7.0	76.0		
4307	0.0	21.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	69.0	0.0	2.0	8.0	8.0	26.0	2.0		
4308	9.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0	27.0	0.0	3.0	1.0	27.0	7.0	4.0		
4309	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	111.0	3.0	36.0	19.0	0.0	0.0	2.0	Y	
4310	6.0	17.0	0.0	0.0	0.0	2.0	15.0	2.0	3.0	10.0	0.0	0.0	0.0	1.0	9.0	2.0	33.0	53.0	1.0	18.0	9.0	60.0	57.0	21.0		
4311	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	3.0	1.0	14.0	6.0	10.0	38.0	72.0	0.0	13.0	34.0		
4312	0.0	0.0	0.0	6.0	3.0	0.0	6.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	2.0	4.0	30.0	7.0	63.0	58.0	0.0	16.0	277.0	Y	
4313	16.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	90.0	72.0	0.0	22.0	82.0	2.0	7.0	92.0		
4314	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	106.0	0.0	1.0	7.0	0.0	0.0	10.0	Y	
4315	0.0	4.0	0.0	11.0	14.0	0.0	0.0	3.0	0.0	2.0	0.0	3.0	12.0	0.0	0.0	2.0	1.0	170.0	16.0	116.0	142.0	22.0	31.0	68.0		Y
4316	6.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	31.0	75.0	0.0	1.0	52.0	0.0	0.0	24.0	Y	
4317	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	43.0	3.0	13.0	49.0	0.0	4.0	181.0	Y	
4318	0.0	4.0	0.0	20.0	8.0	0.0	6.0	16.0	0.0	6.0	0.0	10.0	7.0	0.0	3.0	9.0	7.0	105.0	0.0	74.0	188.0	93.0	122.0	170.0		Y
4319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	171.0	0.0	7.0	37.0	32.0	11.0	5.0		
4320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	22.0	9.0	0.0	5.0	54.0	Y	
4321	0.0	5.0	0.0	11.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	3.0	0.0	0.0	1.0	2.0	14.0	376.0	0.0	36.0	4.0	114.0	118.0	121.0		Y
4322	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	28.0	0.0	3.0	12.0	6.0	1.0	17.0		
4323	3.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	7.0	7.0	0.0	2.0	28.0	13.0	2.0	18.0		
4324	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	47.0	0.0	7.0	1.0	2.0	1.0	2.0		
4325	0.0	9.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	2.0	48.0	0.0	1.0	11.0	0.0	1.0	176.0	Y	
4326	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	13.0	0.0	2.0	6.0	6.0	3.0	1.0		
4327	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	2.0	16.0	149.0	43.0	1.0	19.0	401.0	1.0	20.0	364.0		
4328	0.0	0.0	0.0	20.0	2.0	0.0	2.0	26.0	0.0	0.0	0.0	14.0	2.0	0.0	1.0	17.0	6.0	64.0	3.0	205.0	69.0	2.0	50.0	264.0		
4329	4.0	10.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	1.0	32.0	44.0	0.0	52.0	10.0	0.0	0.0	36.0	Y	
4330	0.0	0.0	1.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	4.0	95.0	12.0	55.0	138.0	0.0	4.0	95.0	Y	
4331	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	5.0	27.0	1.0	10.0	39.0	1.0	13.0	26.0		
4332	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	1.0	0.0	75.0	74.0	0.0	1.0	12.0	0.0	4.0	11.0	Y	
4333	0.0	5.0	0.0	0.0	9.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	10.0	0.0	0.0	1.0	24.0	176.0	2.0	17.0	291.0	2.0	13.0	103.0		Y
4334	0.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	12.0	70.0	0.0	99.0	44.0	6.0	7.0	328.0		
4335	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	40.0	3.0	4.0	6.0	0.0	0.0	21.0	Y	Y
4336	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	116.0	3.0	32.0	64.0	3.0	1.0	30.0		Y
4337	6.0	1.0	0.0	0.0	3.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	30.0	55.0	0.0	11.0	50.0	1.0	49.0	21.0		
4338	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	1.0	2.0	0.0	0.0	5.0	19.0	43.0	0.0	3.0	14.0	0.0	37.0	19.0	Y	
4339	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	41.0	3.0	22.0	114.0	0.0	2.0	70.0	Y	
4340	0.0	17.0	0.0	0.0	21.0	0.0	0.0	4.0	0.0	14.0	0.0	0.0	9.0	0.0	0.0	1.0	21.0	583.0	1.0	6.0	329.0	0.0	4.0	96.0	Y	Y
4341	0.0	5.0	1.0	1.0	11.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	14.0	0.0	0.0	1.0	15.0	124.0	6.0	31.0	203.0	2.0	1.0	44.0		
4342	0.0	3.0	2.0	2.0	3.0	0.0	0.0	10.0	0.0	1.0	1.0	1.0	3.0	0.0	0.0	7.0	5.0	31.0	18.0	34.0	71.0	2.0	0.0	103.0		
4343	10.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	3.0	0.0	1.0	2.0	0.0	0.0	6.0	111.0	38.0	1.0	4.0	105.0	1.0	0.0	84.0		
4344	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	3.0	1.0	2.0	2.0	1.0	6.0	10.0	0.0	3.0	1.0	4.0	4.0	1.0		
4345	0.0	10.0	0.0	2.0	8.0	0.0	4.0	2.0	0.0	4.0	0.0	1.0	4.0	0.0	2.0	1.0	3.0	119.0	0.0	172.0	548.0	0.0	61.0	20.0	Y	Y
4346	0.0	35.0	0.0	36.0	0.0	0.0	0.0	35.0	0.0	3.0	0.0	13.0	8.0	0.0	0.0	6.0	17.0	41.0	0.0	65.0	60.0	0.0	3.0	93.0	Y	
4347	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	8.0	0.0	13.0	14.0	1.0	5.0	26.0		
4348	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	23.0	72.0	0.0	7.0	46.0	5.0	9.0	38.0		
4349	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	3.0	13.0	24.0	4.0	16.0	227.0	0.0	40.0	77.0	Y	Y
4350	0.0	3.0	0.0	7.0	6.0	2.0	4.0	12.0	0.0	1.0	0.0	3.0	5.0	1.0	2.0	7.0	35.0	17.0	1.0	99.0	106.0	26.0	46.0	126.0		
4351	2.0	8.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	66.0	2.0	5.0	39.0	0.0	3.0	157.0	Y	
4352	8.0	8.0	0.0	0.0	11.0	0.0	0.0	15.0	4.0	2.0	0.0	0.0	5.0	0.0	0.0	8.0	33.0	72.0	4.0	6.0	133.0	0.0	25.0	145.0	Y	
4353	0.0	4.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	11.0	22.0	0.0	23.0	18.0	0.0	24.0	8.0	Y	Y
4354	8.0	7.0	0.0	0.0	2.0	2.0	8.0	2.0	3.0	11.0	0.0	0.0	3.0	1.0	4.0	0.0	54.0	44.0	0.0	29.0	87.0	85.0	82.0	16.0		
4355	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	18.0	0.0	2.0	14.0	33.0	12.0	18.0		
4356	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	32.0	0.0	12.0	7.0	1.0	9.0	43.0		Y
4357	3.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	15.0	33.0	0.0	3.0	8.0	15.0	37.0	100.0		
4358	0.0	0.0	0.0	4.0	10.0	0.0	0.0	8.0	0.0	1.0	3.0	9.0	13.0	0.0	0.0	7.0	12.0	85.0	83.0	304.0	223.0	1.0	10.0	318.0		
4359	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	145.0	0.0	26.0	22.0	1.0	2.0	38.0		Y
4360	0.0	0.0	2.0	4.0	0.0	0.0	0.0	20.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	9.0	4.0	13.0	2.0	19.0	1.0	0.0	0.0	118.0	Y	
4361	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18.0	0.0	4.0	4.0	6.0	8.0	0.0		
4362	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0	24.0	0.0	15.0	76.0	0.0	2.0	25.0	Y	
4363	0.0	0.0	0.0	3.0	6.0	0.0	4.0	4.0	0.0	0.0	0.0	2.0	7.0	0.0	3.0	2.0	4.0	29.0	24.0	105.0	121.0	3.0	10.0	123.0		
4364	6.0	9.0	0.0	0.0	8.0	0.0	2.0	6.0	3.0	5.0	0.0	0.0	6.0	0.0	1.0	4.0	112.0	198.0	0.0	15.0	173.0	10.0	10.0	63.0		
4365	0.0	0.0	0.0	3.0	3.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	2.0	6.0	106.0	5.0	48.0	5.0	11.0	7.0	40.0		Y
4366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	3.0	9.0	60.0	1.0	11.0	48.0	1.0	12.0	80.0		
4367	0.0	21.0	0.0	0.0	4.0	0.0	0.0	18.0	0.0	11.0	0.0	0.0	3.0	0.0	0.0	7.0	30.0	327.0	3.0	7.0	243.0	0.0	7.0	279.0	Y	
4368	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	68.0	108.0	0.0	4.0	31.0	83.0	28.0	8.0		
4369	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	115.0	0.0	13.0	68.0	6.0	2.0	44.0		Y
4370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	1.0	10.0	26.0	0.0	0.0	25.0	Y	Y
4371	0.0	0.0	0.0	2.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	4.0	4.0	17.0	2.0	35.0	85.0	0.0	0.0	58.0	Y	
4372	0.0	9.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	6.0	121.0	0.0	29.0	44.0	11.0	13.0	42.0		Y
4373	0.0	10.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	2.0	0.0	0.0	0.0	18.0	115.0	0.0	27.0	100.0	2.0	2.0	28.0		Y
4374	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	99.0	1.0	4.0	33.0	0.0	1.0	15.0	Y	Y
4375	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	174.0	0.0	1.0	16.0	7.0	45.0	10.0		
4376	0.0	3.0	0.0	2.0	9.0	4.0	0.0	3.0	0.0	5.0	0.0	2.0	8.0	2.0	0.0	2.0	2.0	29.0	4.0	70.0	109.0	59.0	5.0	25.0		Y
4377	5.0	0.0	0.0	0.0	11.0	0.0	1.0	10.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	28.0	19.0	0.0	5.0	83.0	6.0	17.0	159.0		
4378	0.0	0.0	20.0	30.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	22.0	2.0	0.0	0.0	3.0	5.0	43.0	101.0	307.0	173.0	16.0	2.0	173.0		
4379	16.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	66.0	0.0	22.0	18.0	0.0	0.0	13.0	Y	
4380	0.0	2.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	9.0	22.0	37.0	0.0	8.0	25.0	24.0	39.0	239.0		Y
4381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	159.0	3.0	28.0	27.0	2.0	7.0	80.0		
4382	9.0	6.0	0.0	0.0	3.0	0.0	0.0	24.0	5.0	4.0	1.0	2.0	3.0	0.0	0.0	15.0	39.0	20.0	3.0	16.0	50.0	38.0	21.0	108.0		
4383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	43.0	7.0	32.0	27.0	0.0	1.0	83.0	Y	
4384	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	32.0	130.0	6.0	73.0	65.0	17.0	24.0	47.0		
4385	6.0	1.0	0.0	0.0	9.0	0.0	0.0	5.0	4.0	1.0	0.0	0.0	6.0	0.0	0.0	5.0	31.0	27.0	0.0	9.0	122.0	0.0	8.0	74.0	Y	
4386	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	11.0	33.0	4.0	39.0	119.0	0.0	6.0	120.0	Y	
4387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	31.0	73.0	0.0	5.0	4.0	1.0	0.0	0.0		
4388	0.0	0.0	0.0	2.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	13.0	0.0	24.0	0.0	11.0	6.0	15.0		
4389	5.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	30.0	34.0	0.0	14.0	17.0	1.0	16.0	14.0		
4390	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	4.0	39.0	4.0	60.0	30.0	1.0	5.0	24.0		
4391	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	208.0	16.0	86.0	44.0	3.0	12.0	107.0		
4392	3.0	0.0	0.0	0.0	9.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	8.0	0.0	1.0	4.0	3.0	3.0	0.0	8.0	19.0	1.0	2.0	34.0		
4393	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	21.0	0.0	7.0	5.0	1.0	0.0	7.0		
4394	0.0	0.0	0.0	16.0	13.0	0.0	0.0	10.0	0.0	2.0	0.0	7.0	4.0	0.0	0.0	3.0	12.0	21.0	2.0	112.0	89.0	1.0	4.0	113.0		
4395	6.0	8.0	0.0	0.0	6.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	4.0	0.0	0.0	3.0	32.0	86.0	0.0	11.0	51.0	0.0	20.0	27.0	Y	
4396	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	31.0	82.0	0.0	3.0	34.0	0.0	0.0	18.0	Y	
4397	0.0	0.0	0.0	6.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	2.0	2.0	18.0	5.0	81.0	21.0	0.0	8.0	46.0	Y	
4398	0.0	0.0	2.0	4.0	10.0	0.0	0.0	6.0	1.0	3.0	1.0	2.0	9.0	0.0	0.0	4.0	3.0	147.0	26.0	45.0	199.0	1.0	7.0	98.0		
4399	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	15.0	70.0	0.0	4.0	9.0	1.0	1.0	36.0		
4400	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	23.0	164.0	9.0	29.0	151.0	0.0	15.0	237.0	Y	
4401	0.0	13.0	0.0	0.0	0.0	0.0	2.0	13.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	5.0	21.0	98.0	3.0	62.0	157.0	25.0	76.0	404.0		Y
4402	3.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	47.0	51.0	0.0	2.0	15.0	2.0	53.0	19.0		
4403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	22.0	0.0	3.0	17.0	0.0	0.0	7.0	Y	
4404	0.0	23.0	0.0	18.0	6.0	0.0	0.0	0.0	1.0	15.0	0.0	9.0	2.0	0.0	0.0	9.0	1.0	138.0	18.0	145.0	42.0	2.0	29.0	207.0		
4405	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	47.0	0.0	7.0	2.0	7.0	0.0	2.0		
4406	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	29.0	0.0	7.0	23.0	0.0	2.0	20.0	Y	
4407	5.0	3.0	0.0	0.0	8.0	0.0	3.0	6.0	2.0	3.0	0.0	0.0	4.0	0.0	1.0	3.0	18.0	39.0	0.0	2.0	49.0	0.0	1.0	21.0	Y	
4408	0.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	73.0	2.0	64.0	17.0	0.0	16.0	20.0	Y	Y
4409	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	56.0	0.0	34.0	28.0	0.0	11.0	5.0	Y	Y
4410	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	8.0	51.0	3.0	16.0	121.0	6.0	3.0	16.0		
4411	2.0	0.0	0.0	0.0	0.0	2.0	10.0	8.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	4.0	16.0	32.0	0.0	22.0	10.0	57.0	72.0	121.0		
4412	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	2.0	1.0	39.0	28.0	0.0	1.0	17.0	Y	
4413	0.0	0.0	2.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	1.0	3.0	30.0	13.0	58.0	60.0	5.0	3.0	87.0		
4414	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	1.0	2.0	0.0	0.0	0.0	34.0	86.0	0.0	12.0	37.0	0.0	0.0	12.0	Y	
4415	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	31.0	41.0	0.0	13.0	83.0	0.0	0.0	15.0	Y	
4416	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	103.0	0.0	3.0	20.0	0.0	0.0	13.0	Y	Y
4417	0.0	0.0	2.0	23.0	18.0	0.0	0.0	14.0	0.0	0.0	2.0	13.0	11.0	0.0	0.0	9.0	1.0	15.0	26.0	134.0	78.0	1.0	5.0	99.0		
4418	6.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	59.0	0.0	2.0	4.0	0.0	30.0	0.0	Y	
4419	0.0	19.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	88.0	0.0	11.0	4.0	51.0	12.0	12.0		
4420	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	3.0	0.0	3.0	4.0	6.0	22.0	15.0		
4421	0.0	3.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	4.0	9.0	0.0	16.0	1.0	1.0	2.0	10.0		
4422	0.0	20.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	137.0	0.0	21.0	7.0	1.0	0.0	61.0		Y
4423	2.0	3.0	0.0	0.0	0.0	2.0	4.0	14.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	6.0	15.0	22.0	0.0	12.0	19.0	41.0	77.0	146.0		
4424	2.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	20.0	35.0	0.0	4.0	4.0	24.0	31.0	1.0		
4425	0.0	4.0	0.0	27.0	0.0	4.0	2.0	19.0	0.0	3.0	0.0	15.0	0.0	2.0	1.0	12.0	4.0	73.0	3.0	193.0	53.0	43.0	16.0	109.0		Y
4426	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	159.0	0.0	11.0	95.0	0.0	1.0	26.0	Y	Y
