INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX
137	2.0	0.0	0.0	8.0	21.0	2.0	4.0	23.0	1.0	1.0	0.0	7.0	17.0	1.0	7.0	13.0	33.0	29.0	11.0	93.0	136.0	61.0	134.0	123.0	126.89684886846995
139	2.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0	1.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0	10.0	30.0	16.0	111.0	39.0	8.0	52.0	145.0	130.0865841773764
140	11.0	0.0	0.0	33.0	14.0	0.0	0.0	23.0	3.0	0.0	0.0	12.0	4.0	0.0	4.0	7.0	26.0	18.0	3.0	112.0	55.0	0.0	8.0	112.0	124.80679714745402
141	3.0	0.0	0.0	20.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	5.0	7.0	2.0	2.0	69.0	24.0	1.0	4.0	24.0	90.6436615174071
142	12.0	0.0	8.0	21.0	0.0	6.0	37.0	26.0	3.0	0.0	2.0	9.0	9.0	4.0	14.0	12.0	8.0	0.0	5.0	34.0	20.0	18.0	61.0	41.0	275.59095469697763
143	9.0	0.0	5.0	21.0	29.0	0.0	16.0	21.0	5.0	0.0	1.0	5.0	11.0	5.0	13.0	10.0	9.0	2.0	2.0	19.0	38.0	15.0	37.0	26.0	231.47647810217455
145	4.0	0.0	4.0	11.0	13.0	0.0	0.0	25.0	3.0	0.0	3.0	12.0	11.0	0.0	3.0	17.0	9.0	2.0	16.0	107.0	69.0	65.0	64.0	112.0	159.65579795564872
146	2.0	2.0	0.0	34.0	4.0	0.0	0.0	26.0	2.0	2.0	0.0	20.0	4.0	0.0	0.0	14.0	46.0	11.0	15.0	253.0	73.0	73.0	114.0	196.0	101.12639656532096
147	2.0	0.0	4.0	29.0	5.0	8.0	16.0	18.0	1.0	0.0	3.0	17.0	7.0	4.0	12.0	16.0	33.0	16.0	19.0	170.0	72.0	47.0	110.0	222.0	242.5251480801472
148	6.0	0.0	0.0	10.0	12.0	0.0	5.0	27.0	5.0	2.0	0.0	10.0	4.0	0.0	4.0	16.0	18.0	11.0	1.0	22.0	14.0	0.0	14.0	36.0	123.77916832312508
149	4.0	0.0	0.0	28.0	6.0	0.0	0.0	4.0	2.0	0.0	0.0	26.0	5.0	0.0	1.0	5.0	14.0	33.0	2.0	107.0	34.0	2.0	6.0	24.0	101.21703603151755
150	4.0	0.0	0.0	10.0	0.0	10.0	6.0	18.0	2.0	0.0	1.0	9.0	2.0	5.0	3.0	14.0	21.0	38.0	2.0	136.0	59.0	179.0	101.0	274.0	143.93156080394587
151	4.0	4.0	11.0	19.0	9.0	2.0	6.0	11.0	2.0	3.0	6.0	11.0	8.0	1.0	5.0	6.0	24.0	27.0	109.0	250.0	128.0	70.0	211.0	152.0	236.9633963045319
152	2.0	0.0	0.0	16.0	4.0	2.0	4.0	9.0	1.0	0.0	0.0	14.0	3.0	1.0	2.0	6.0	27.0	16.0	2.0	132.0	18.0	41.0	32.0	92.0	127.8312578114793
153	0.0	0.0	4.0	6.0	9.0	0.0	0.0	16.0	0.0	0.0	4.0	6.0	9.0	0.0	0.0	16.0	15.0	56.0	9.0	76.0	62.0	1.0	25.0	113.0	128.97471166372156
154	10.0	0.0	0.0	18.0	0.0	0.0	0.0	30.0	3.0	1.0	1.0	16.0	4.0	0.0	0.0	18.0	7.0	7.0	3.0	63.0	17.0	3.0	8.0	73.0	100.03766833373824
155	4.0	0.0	2.0	7.0	6.0	0.0	6.0	5.0	4.0	0.0	0.0	6.0	7.0	0.0	3.0	4.0	15.0	1.0	7.0	64.0	98.0	0.0	35.0	23.0	149.50470183190865
156	2.0	0.0	1.0	24.0	5.0	6.0	6.0	6.0	1.0	2.0	1.0	20.0	5.0	3.0	3.0	7.0	38.0	15.0	3.0	229.0	43.0	27.0	33.0	105.0	180.15517916951913
157	15.0	0.0	0.0	18.0	14.0	0.0	4.0	22.0	15.0	0.0	1.0	10.0	14.0	0.0	2.0	13.0	33.0	4.0	1.0	31.0	27.0	0.0	6.0	32.0	139.9739575773949
159	8.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	28.0	11.0	0.0	29.0	47.0	0.0	3.0	12.0	72.40337421943869
160	4.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	2.0	1.0	0.0	10.0	8.0	0.0	0.0	2.0	6.0	4.0	2.0	102.0	46.0	4.0	2.0	26.0	80.65259085478439
161	6.0	0.0	0.0	19.0	3.0	9.0	60.0	11.0	3.0	0.0	0.0	9.0	1.0	3.0	22.0	8.0	18.0	0.0	2.0	38.0	24.0	17.0	79.0	38.0	194.93163637368278
162	0.0	2.0	5.0	62.0	21.0	0.0	0.0	9.0	0.0	1.0	2.0	34.0	11.0	0.0	0.0	4.0	40.0	44.0	28.0	364.0	244.0	2.0	14.0	266.0	176.00814958537413
163	0.0	0.0	3.0	37.0	11.0	0.0	0.0	17.0	0.0	0.0	5.0	34.0	11.0	0.0	0.0	15.0	4.0	46.0	42.0	319.0	102.0	8.0	21.0	170.0	155.07988967774418
164	5.0	0.0	0.0	13.0	14.0	5.0	10.0	14.0	2.0	0.0	0.0	8.0	4.0	8.0	8.0	9.0	15.0	1.0	2.0	80.0	35.0	25.0	24.0	88.0	160.6240644260042
165	3.0	1.0	0.0	19.0	0.0	0.0	2.0	14.0	2.0	1.0	0.0	16.0	0.0	0.0	2.0	13.0	34.0	47.0	6.0	218.0	14.0	6.0	34.0	195.0	100.33128851501168
166	0.0	0.0	11.0	11.0	3.0	0.0	0.0	9.0	0.0	0.0	3.0	8.0	6.0	0.0	0.0	7.0	34.0	26.0	29.0	154.0	127.0	12.0	41.0	303.0	167.5387962578497
167	2.0	0.0	0.0	16.0	12.0	0.0	4.0	12.0	2.0	0.0	0.0	13.0	8.0	0.0	4.0	12.0	32.0	28.0	1.0	97.0	114.0	37.0	39.0	147.0	117.4414520289323
168	3.0	0.0	3.0	3.0	18.0	0.0	0.0	5.0	6.0	1.0	1.0	4.0	13.0	0.0	0.0	8.0	33.0	2.0	1.0	14.0	39.0	0.0	0.0	27.0	120.72159752036482
169	11.0	0.0	0.0	8.0	0.0	5.0	3.0	33.0	4.0	1.0	0.0	8.0	0.0	2.0	1.0	17.0	26.0	13.0	1.0	73.0	12.0	33.0	47.0	209.0	134.09616812290437
170	0.0	62.0	0.0	62.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	13.0	1.0	1.0	1.0	3.0	7.0	33.0	2.0	127.0	23.0	2.0	4.0	38.0	62.14702089587299
171	5.0	0.0	0.0	29.0	0.0	9.0	36.0	14.0	4.0	4.0	0.0	11.0	2.0	2.0	8.0	11.0	9.0	10.0	1.0	26.0	8.0	2.0	14.0	30.0	188.18433841560875
172	6.0	0.0	3.0	5.0	10.0	0.0	2.0	22.0	3.0	0.0	1.0	2.0	5.0	0.0	1.0	17.0	39.0	19.0	1.0	12.0	51.0	2.0	19.0	195.0	154.8921970935691
173	4.0	0.0	0.0	10.0	21.0	2.0	2.0	20.0	2.0	2.0	2.0	9.0	13.0	1.0	1.0	23.0	16.0	7.0	5.0	121.0	79.0	47.0	16.0	209.0	127.68847769576041
174	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	22.0	12.0	0.0	0.0	4.0	39.0	81.0	68.0	533.0	153.0	3.0	13.0	175.0	82.86269452783066
175	3.0	0.0	0.0	19.0	0.0	0.0	6.0	0.0	3.0	5.0	0.0	13.0	2.0	0.0	3.0	8.0	8.0	32.0	1.0	63.0	5.0	0.0	13.0	27.0	102.96624131810842
176	2.0	0.0	0.0	24.0	0.0	2.0	22.0	13.0	1.0	0.0	0.0	22.0	1.0	2.0	14.0	13.0	12.0	10.0	6.0	226.0	18.0	44.0	209.0	188.0	152.07052360108028
177	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	2.0	0.0	7.0	18.0	7.0	0.0	0.0	9.0	25.0	23.0	32.0	153.0	88.0	1.0	4.0	99.0	58.97738449086488
178	2.0	0.0	0.0	15.0	0.0	0.0	4.0	16.0	1.0	0.0	0.0	10.0	1.0	0.0	2.0	19.0	82.0	3.0	1.0	240.0	10.0	0.0	27.0	248.0	104.7455327382693
179	13.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	83.0	17.0	5.0	234.0	14.0	4.0	7.0	26.0	84.19800845407588
180	0.0	1.0	0.0	22.0	0.0	0.0	0.0	15.0																	73.10709202698217
181	2.0	4.0	0.0	6.0	0.0	0.0	0.0	7.0	2.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	112.0	199.0	10.0	126.0	33.0	0.0	58.0	106.0	52.25434401401604
182	8.0	0.0	8.0	12.0	25.0	4.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	7.0	7.0	35.0	67.0	30.0	24.0	58.0	242.7398229874829
183	5.0	10.0	5.0	19.0	0.0	0.0	0.0	7.0	3.0	5.0	3.0	10.0	0.0	0.0	0.0	4.0	28.0	85.0	13.0	108.0	12.0	3.0	12.0	31.0	147.9103502768899
184	3.0	0.0	0.0	26.0	7.0	0.0	0.0	8.0	4.0	0.0	0.0	14.0	6.0	0.0	0.0	8.0	6.0	3.0	0.0	65.0	44.0	2.0	1.0	40.0	101.16301152636576
185	2.0	0.0	4.0	16.0	9.0	8.0	12.0	16.0	2.0	0.0	3.0	14.0	12.0	4.0	6.0	13.0	23.0	18.0	32.0	356.0	99.0	126.0	306.0	286.0	229.1395074723871
186	6.0	9.0	0.0	25.0	25.0	0.0	2.0	18.0	5.0	7.0	0.0	14.0	16.0	0.0	1.0	10.0	96.0	100.0	9.0	153.0	127.0	5.0	21.0	217.0	120.5999687019738
187	2.0	6.0	0.0	13.0	0.0	0.0	0.0	9.0	1.0	3.0	0.0	8.0	1.0	0.0	0.0	5.0	24.0	75.0	7.0	202.0	15.0	15.0	55.0	62.0	65.55064419867993
188	0.0	0.0	0.0	39.0	0.0	0.0	0.0	39.0	3.0	0.0	2.0	12.0	11.0	0.0	2.0	1.0	9.0	6.0	5.0	178.0	91.0	0.0	10.0	62.0	92.2219863528484
189	6.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0																	89.98631198287637
190	2.0	7.0	0.0	28.0	1.0	0.0	0.0	1.0	1.0	7.0	0.0	26.0	1.0	0.0	0.0	1.0	22.0	56.0	1.0	121.0	43.0	0.0	14.0	46.0	74.86630358361084
191	0.0	2.0	8.0	32.0	11.0	5.0	9.0	11.0	0.0	2.0	4.0	23.0	7.0	2.0	6.0	7.0	12.0	57.0	26.0	230.0	53.0	80.0	81.0	121.0	238.59030781064936
192	6.0	0.0	0.0	8.0	9.0	2.0	2.0	24.0	2.0	1.0	1.0	5.0	3.0	6.0	15.0	12.0	5.0	3.0	3.0	28.0	14.0	13.0	24.0	33.0	123.96926628663203
193	2.0	0.0	0.0	17.0	3.0	8.0	19.0	13.0	3.0	0.0	0.0	10.0	1.0	5.0	10.0	12.0	23.0	0.0	22.0	138.0	27.0	57.0	151.0	137.0	166.8146692616333
194	3.0	9.0	12.0	15.0	18.0	0.0	15.0	9.0																	228.2237180838849
195	2.0	0.0	4.0	6.0	3.0	0.0	0.0	13.0	1.0	0.0	3.0	4.0	5.0	0.0	0.0	8.0	6.0	17.0	9.0	46.0	71.0	0.0	39.0	99.0	134.40860081882713
196	0.0	0.0	13.0	35.0	17.0	0.0	0.0	14.0	0.0	0.0	7.0	20.0	15.0	0.0	0.0	11.0	4.0	12.0	29.0	199.0	84.0	3.0	8.0	95.0	205.2247817487244
197	6.0	2.0	0.0	14.0	11.0	0.0	0.0	0.0	2.0	2.0	0.0	10.0	7.0	0.0	1.0	1.0	13.0	45.0	0.0	114.0	74.0	2.0	8.0	18.0	80.55157731819679
198	4.0	0.0	3.0	21.0	11.0	2.0	2.0	18.0	3.0	0.0	2.0	15.0	9.0	1.0	1.0	15.0	49.0	6.0	19.0	292.0	183.0	61.0	11.0	163.0	193.47209944111844
199	2.0	1.0	0.0	19.0	2.0	0.0	2.0	23.0	5.0	1.0	0.0	15.0	3.0	0.0	2.0	17.0	14.0	6.0	4.0	39.0	10.0	0.0	4.0	42.0	105.29754738006311
200	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	1.0	4.0	0.0	3.0	0.0	3.0	9.0	9.0	20.0	19.0	3.0	56.0	45.0	182.0	121.0	143.0	58.97738449086488
201	0.0	8.0	0.0	24.0	10.0	0.0	0.0	10.0																	77.37034633866662
202	2.0	0.0	0.0	27.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	8.0	24.0	26.0	3.0	226.0	2.0	3.0	6.0	74.0	88.02742079858436
203	2.0	0.0	1.0	24.0	20.0	0.0	6.0	22.0	4.0	0.0	1.0	19.0	16.0	0.0	3.0	17.0	24.0	14.0	2.0	44.0	52.0	0.0	14.0	54.0	163.17826211053548
204	2.0	7.0	2.0	24.0	0.0	0.0	2.0	3.0	1.0	4.0	1.0	30.0	0.0	0.0	2.0	3.0	21.0	121.0	1.0	270.0	24.0	1.0	86.0	96.0	132.32157935799142
205	3.0	2.0	0.0	35.0	0.0	0.0	0.0	29.0	1.0	6.0	0.0	24.0	0.0	1.0	1.0	18.0	5.0	18.0	0.0	38.0	1.0	1.0	3.0	39.0	97.04624784529133
206	9.0	2.0	0.0	2.0	0.0	3.0	6.0	31.0	4.0	1.0	0.0	7.0	23.0	1.0	3.0	12.0	31.0	33.0	3.0	158.0	93.0	19.0	37.0	167.0	106.8167824265888
207	0.0	13.0	5.0	21.0	14.0	0.0	0.0	4.0	0.0	6.0	2.0	34.0	10.0	0.0	0.0	2.0	47.0	220.0	24.0	415.0	350.0	5.0	31.0	287.0	141.88338175589377
208	71.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	10.0	0.0	0.0	5.0	46.0	31.0	5.0	48.0	132.0	6.0	21.0	44.0	64.14999178524083
209	5.0	0.0	0.0	15.0	0.0	0.0	2.0	21.0																	105.30376573388939
210	3.0	0.0	0.0	28.0	0.0	6.0	21.0	20.0	1.0	0.0	0.0	19.0	2.0	2.0	7.0	13.0	17.0	17.0	1.0	146.0	30.0	60.0	82.0	188.0	171.98576143574994
211	9.0	0.0	8.0	8.0	7.0	0.0	0.0	11.0																	177.68106652745283
212	3.0	0.0	0.0	33.0	5.0	0.0	0.0	0.0	3.0	0.0	1.0	14.0	7.0	0.0	0.0	0.0	26.0	2.0	1.0	131.0	39.0	0.0	1.0	31.0	93.34895144966241
213	3.0	23.0	0.0	17.0	3.0	0.0	10.0	0.0	0.0	12.0	0.0	20.0	0.0	0.0	2.0	3.0	12.0	87.0	5.0	364.0	42.0	0.0	169.0	109.0	98.68001051495747
214	0.0	2.0	0.0	32.0	6.0	0.0	0.0	7.0	0.0	1.0	1.0	34.0	3.0	0.0	0.0	7.0	6.0	31.0	5.0	190.0	31.0	0.0	10.0	80.0	84.56384823966481
215	3.0	0.0	0.0	33.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	19.0	1.0	0.0	0.0	2.0	5.0	58.0	12.0	235.0	4.0	1.0	6.0	15.0	89.88321554686269
216	6.0	0.0	0.0	27.0	3.0	0.0	0.0	23.0	3.0	1.0	0.0	18.0	2.0	0.0	0.0	13.0	10.0	5.0	0.0	147.0	34.0	0.0	2.0	67.0	108.9249326513964
217	4.0	2.0	0.0	1.0	0.0	0.0	0.0	17.0	4.0	3.0	0.0	1.0	1.0	0.0	1.0	15.0	37.0	48.0	2.0	83.0	112.0	0.0	29.0	217.0	38.916120081680184
218	2.0	0.0	4.0	38.0	14.0	4.0	3.0	13.0	2.0	2.0	2.0	31.0	12.0	2.0	2.0	10.0	25.0	18.0	20.0	275.0	170.0	104.0	97.0	142.0	220.30639406353524
219	6.0	6.0	0.0	10.0	0.0	0.0	1.0	0.0	3.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	14.0	4.0	5.0	20.0	1.0	68.08466390964315
220	0.0	0.0	4.0	27.0	12.0	0.0	2.0	21.0	0.0	0.0	2.0	17.0	8.0	0.0	1.0	13.0	13.0	4.0	23.0	133.0	94.0	0.0	7.0	201.0	175.780750084989
221	3.0	0.0	0.0	3.0	20.0	0.0	0.0	18.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	59.0	15.0	6.0	67.0	234.0	0.0	4.0	277.0	71.53363791804603
222	5.0	0.0	1.0	6.0	14.0	7.0	14.0	12.0	3.0	0.0	1.0	8.0	15.0	4.0	7.0	14.0	24.0	17.0	18.0	107.0	166.0	67.0	58.0	150.0	182.73905883033402
223	4.0	0.0	0.0	38.0	0.0	0.0	20.0	13.0	2.0	4.0	2.0	17.0	1.0	4.0	27.0	9.0	13.0	34.0	9.0	116.0	5.0	11.0	76.0	67.0	148.22873526086155
224	9.0	2.0	0.0	6.0	15.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	5.0	0.0	0.0	0.0	13.0	27.0	0.0	18.0	28.0	0.0	0.0	1.0	70.31393607890507
225	0.0	0.0	2.0	36.0	19.0	0.0	0.0	8.0	0.0	0.0	2.0	25.0	16.0	0.0	0.0	14.0	26.0	72.0	43.0	412.0	196.0	1.0	7.0	237.0	142.12763405405994
226	2.0	0.0	0.0	1.0	2.0	5.0	24.0	12.0	1.0	1.0	0.0	2.0	5.0	3.0	17.0	16.0	22.0	27.0	4.0	75.0	69.0	94.0	188.0	280.0	118.32640413997207
227	0.0	0.0	0.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	10.0	0.0	1.0	4.0	18.0	61.0	6.0	333.0	185.0	3.0	13.0	150.0	68.2765212321033
228	4.0	0.0	4.0	26.0	0.0	4.0	11.0	21.0	1.0	0.0	1.0	4.0	6.0	1.0	3.0	12.0	46.0	4.0	20.0	229.0	91.0	47.0	104.0	176.0	223.2590136419147
229	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	55.012582105447265
230	9.0	0.0	0.0	4.0	13.0	4.0	8.0	25.0	2.0	0.0	0.0	1.0	8.0	1.0	2.0	9.0	39.0	9.0	1.0	21.0	56.0	15.0	12.0	81.0	141.80031586336096
231	3.0	0.0	2.0	15.0	0.0	0.0	0.0	32.0	1.0	0.0	1.0	7.0	0.0	0.0	3.0	20.0	46.0	18.0	13.0	203.0	20.0	0.0	23.0	398.0	130.74174741005132
232	3.0	0.0	6.0	32.0	7.0	2.0	4.0	29.0	3.0	0.0	4.0	19.0	5.0	1.0	2.0	16.0	31.0	11.0	40.0	254.0	157.0	53.0	50.0	246.0	229.65344843598413
233	0.0	0.0	0.0	35.0	0.0	0.0	0.0	31.0																	88.99905828312083
234	9.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	25.0	11.0	1.0	248.0	29.0	1.0	5.0	8.0	90.37176752966994
235	4.0	1.0	0.0	16.0	14.0	2.0	14.0	19.0	1.0	1.0	0.0	16.0	12.0	1.0	7.0	11.0	38.0	3.0	5.0	139.0	174.0	98.0	103.0	125.0	154.91175982250138
236	14.0	0.0	0.0	21.0	20.0	7.0	14.0	19.0	0.0	3.0	0.0	0.0	1.0	6.0	1.0	0.0	5.0	3.0	0.0	24.0	17.0	27.0	19.0	23.0	190.91500077630616
237	6.0	0.0	0.0	4.0	18.0	0.0	0.0	18.0	2.0	1.0	0.0	2.0	14.0	0.0	0.0	9.0	55.0	25.0	3.0	37.0	212.0	23.0	30.0	189.0	81.09224953089954
239	4.0	2.0	1.0	3.0	11.0	0.0	1.0	2.0	3.0	2.0	2.0	5.0	11.0	0.0	1.0	3.0	28.0	12.0	2.0	9.0	30.0	0.0	2.0	16.0	94.36789452647581
240	6.0	0.0	3.0	3.0	27.0	0.0	0.0	5.0	2.0	0.0	1.0	2.0	13.0	0.0	0.0	4.0	3.0	2.0	2.0	3.0	50.0	0.0	0.0	8.0	128.25658305476287
241	0.0	0.0	0.0	29.0	0.0	0.0	4.0	15.0																	106.02845993095352
242	3.0	0.0	10.0	28.0	11.0	4.0	5.0	11.0	1.0	2.0	4.0	12.0	11.0	2.0	2.0	6.0	31.0	12.0	26.0	218.0	209.0	65.0	88.0	210.0	252.99169834567556
243	4.0	16.0	1.0	9.0	4.0	0.0	0.0	15.0	3.0	14.0	1.0	7.0	3.0	0.0	0.0	14.0	26.0	71.0	22.0	125.0	67.0	73.0	167.0	186.0	97.61603465970806
244	4.0	0.0	2.0	22.0	31.0	0.0	0.0	10.0	3.0	0.0	2.0	13.0	22.0	0.0	0.0	7.0	8.0	1.0	5.0	49.0	53.0	1.0	5.0	32.0	152.06691086763888
245	0.0	0.0	0.0	33.0	5.0	6.0	48.0	22.0	5.0	1.0	0.0	20.0	2.0	4.0	14.0	12.0	12.0	15.0	0.0	94.0	16.0	6.0	82.0	129.0	182.72943562559837
246	4.0	11.0	0.0	29.0	1.0	11.0	17.0	7.0	3.0	7.0	0.0	21.0	2.0	10.0	16.0	5.0	20.0	91.0	1.0	202.0	28.0	99.0	161.0	124.0	166.18591323510552
247	12.0	2.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.59398512133977
248	2.0	0.0	2.0	18.0	9.0	0.0	11.0	29.0	1.0	0.0	1.0	7.0	6.0	0.0	4.0	17.0	24.0	4.0	9.0	265.0	129.0	75.0	82.0	210.0	179.6119061368353
249	2.0	0.0	0.0	13.0	13.0	17.0	11.0	11.0	1.0	0.0	1.0	11.0	11.0	12.0	7.0	10.0	40.0	7.0	15.0	251.0	122.0	160.0	90.0	188.0	170.01626549126505
250	6.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0																	70.75808863978386
251	9.0	0.0	0.0	5.0	13.0	0.0	3.0	14.0	5.0	1.0	0.0	3.0	12.0	0.0	3.0	10.0	16.0	15.0	2.0	16.0	53.0	1.0	7.0	54.0	106.39099338488727
252	5.0	0.0	0.0	4.0	36.0	0.0	4.0	34.0	3.0	0.0	0.0	4.0	25.0	0.0	4.0	23.0	48.0	4.0	2.0	46.0	215.0	43.0	51.0	209.0	110.07925149814226
253	0.0	0.0	3.0	28.0	7.0	0.0	0.0	11.0	2.0	1.0	1.0	19.0	3.0	0.0	0.0	8.0	31.0	3.0	5.0	108.0	67.0	1.0	3.0	63.0	145.61943200186428
254	0.0	0.0	41.0	291.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	31.0	6.0	0.0	0.0	6.0	1.0	7.0	2.0	77.0	18.0	0.0	0.0	8.0	263.04186077670033
255	0.0	0.0	0.0	21.0	15.0	0.0	0.0	3.0	2.0	0.0	0.0	16.0	5.0	0.0	0.0	1.0	9.0	5.0	0.0	77.0	26.0	0.0	2.0	16.0	82.61526448396468
256	28.0	0.0	0.0	0.0	0.0	0.0	54.0	28.0	3.0	0.0	0.0	3.0	5.0	7.0	13.0	2.0	5.0	3.0	1.0	46.0	23.0	32.0	43.0	32.0	110.61943522828419
257	3.0	0.0	4.0	19.0	10.0	0.0	0.0	19.0	2.0	0.0	5.0	22.0	11.0	0.0	0.0	14.0	25.0	35.0	40.0	234.0	137.0	36.0	109.0	172.0	165.12324331140454
258	5.0	0.0	0.0	16.0	3.0	3.0	6.0	20.0	3.0	0.0	0.0	10.0	2.0	1.0	3.0	10.0	95.0	8.0	6.0	185.0	148.0	106.0	132.0	270.0	146.7190132202495
259	5.0	0.0	0.0	4.0	14.0	0.0	0.0	18.0																	78.36879884230581
260	83.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	6.0	0.0	0.0	2.0	4.0	3.0	0.0	15.0	49.0	0.0	5.0	11.0	66.52142427088472
261	3.0	0.0	3.0	15.0	12.0	0.0	0.0	17.0																	152.04309807757863
262	4.0	0.0	0.0	8.0	6.0	4.0	8.0	8.0	4.0	3.0	0.0	6.0	3.0	2.0	4.0	4.0	12.0	12.0	1.0	19.0	15.0	3.0	19.0	30.0	137.85448164957785
263	0.0	0.0	0.0	56.0	0.0	0.0	0.0	56.0	0.0	0.0	2.0	5.0	6.0	1.0	1.0	15.0	19.0	16.0	15.0	140.0	85.0	66.0	18.0	196.0	101.07628169586376
264	2.0	0.0	5.0	19.0	8.0	2.0	2.0	30.0	2.0	2.0	3.0	10.0	7.0	1.0	1.0	20.0	34.0	5.0	14.0	218.0	87.0	80.0	120.0	186.0	203.68557469603323
265	2.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	8.0	0.0	0.0	0.0	8.0	8.0	13.0	1.0	50.0	3.0	0.0	0.0	26.0	63.88941177954577
266	11.0	6.0	0.0	22.0	0.0	0.0	8.0	0.0	6.0	6.0	0.0	6.0	0.0	0.0	2.0	1.0	8.0	12.0	0.0	8.0	0.0	0.0	2.0	4.0	110.78776873122972
267	4.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	25.0	7.0	4.0	18.0	121.0	7.0	46.0	76.0	27.607304589311234
268	3.0	0.0	2.0	7.0	11.0	0.0	0.0	5.0																	120.77959658660029
269	0.0	4.0	2.0	19.0	26.0	0.0	5.0	17.0	0.0	3.0	2.0	17.0	23.0	0.0	3.0	16.0	5.0	89.0	16.0	145.0	81.0	3.0	46.0	140.0	153.61938261355698
270	2.0	0.0	0.0	18.0	0.0	1.0	6.0	15.0	2.0	0.0	0.0	17.0	0.0	1.0	7.0	14.0	105.0	70.0	6.0	423.0	92.0	108.0	155.0	372.0	123.32370602543769
271	3.0	0.0	0.0	7.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	16.0	0.0	6.0	27.0	0.0	0.0	24.0	74.91087593534876
272	2.0	1.0	0.0	21.0	7.0	0.0	2.0	19.0	1.0	3.0	0.0	16.0	5.0	0.0	1.0	16.0	42.0	83.0	9.0	452.0	153.0	77.0	33.0	237.0	111.19628945723848
273	0.0	0.0	2.0	22.0	12.0	0.0	0.0	13.0	0.0	0.0	2.0	19.0	15.0	0.0	0.0	11.0	23.0	25.0	118.0	444.0	207.0	33.0	114.0	249.0	132.67440930069137
274	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	16.0	1.0	0.0	0.0	5.0	5.0	15.0	3.0	81.0	14.0	0.0	2.0	10.0	44.41126442444681
